age,Working Section,Financial Weight,education,education-num,Marriage Status,occupation,Relationship Status,Skin Color,Gender,Capital Gain,Capital Loss,hours-per-week,Country,id,Predictions
35,Self Employed No Inc,372525,Bachelors,13,No Marriage,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,891,Poor
45,Private,367037,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,11705,Poor
45,Private,155489,Some-college,10,Married Civilian,Sales,Husband,White,Male,0,0,60,United-States,20862,Rich
30,Self Employed No Inc,167990,Assoc-voc,11,Married Civilian,Prof-specialty,Husband,White,Male,15024,0,65,United-States,1511,Rich
26,Self Employed No Inc,202560,Some-college,10,No Marriage,Prof-specialty,Own-child,White,Female,0,0,35,United-States,7853,Poor
24,Self Employed No Inc,34918,Assoc-voc,11,No Marriage,Other-service,Unmarried,White,Female,0,0,38,United-States,26660,Poor
44,Private,275094,1st-4th,2,No Marriage,Other-service,Own-child,White,Male,0,0,10,United-States,5090,Poor
37,Self Employed No Inc,35330,HS-grad,9,Married Civilian,Other-service,Husband,White,Male,0,0,42,United-States,24626,Poor
38,Private,58108,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,0,50,United-States,14172,Rich
43,Private,185832,Some-college,10,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,11121,Rich
55,State Govenment,337599,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,9991,Poor
50,Local Government,46401,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,21935,Poor
23,Private,245147,Some-college,10,No Marriage,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,24167,Poor
35,Private,220098,HS-grad,9,Married Civilian,Other-service,Wife,White,Female,0,0,40,United-States,390,Rich
54,Local Government,279452,HS-grad,9,Married Civilian,Farming-fishing,Husband,White,Male,0,0,40,United-States,15984,Poor
23,Local Government,203353,Bachelors,13,No Marriage,Exec-managerial,Own-child,White,Female,0,0,12,United-States,8803,Poor
39,Private,163237,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,0,0,60,United-States,18876,Poor
22,Private,390817,5th-6th,3,Married Civilian,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,17390,Poor
26,Private,244372,HS-grad,9,Married Civilian,Adm-clerical,Wife,White,Female,0,0,52,United-States,17607,Rich
41,Self Employed + Inc,93227,Bachelors,13,Married Civilian,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1977,60,Taiwan,26457,Rich
20,Private,344492,HS-grad,9,Separated,Sales,Own-child,White,Female,0,0,26,United-States,16899,Poor
21,Private,334618,Some-college,10,No Marriage,Protective-serv,Not-in-family,Black,Female,99999,0,40,United-States,10962,Rich
36,Private,83471,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,20,United-States,16528,Poor
25,Private,73289,HS-grad,9,No Marriage,Transport-moving,Own-child,White,Male,0,0,40,United-States,2260,Poor
55,Private,147653,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,73,United-States,6401,Poor
25,Private,160300,Bachelors,13,No Marriage,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,14630,Poor
56,Private,83922,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,22266,Rich
37,Local Government,333664,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,6932,Poor
36,Private,749636,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,31675,Poor
33,Private,25610,Assoc-acdm,12,Married Civilian,Sales,Husband,Other,Male,0,0,40,Japan,30802,Rich
47,Self Employed No Inc,166894,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,13221,Poor
32,Private,27051,Bachelors,13,Married Civilian,Adm-clerical,Husband,White,Male,0,0,44,United-States,20045,Poor
23,Private,210443,Bachelors,13,No Marriage,Prof-specialty,Own-child,White,Female,0,0,40,United-States,3472,Poor
30,Private,267161,Some-college,10,Married Civilian,Tech-support,Wife,Black,Female,0,0,45,United-States,6923,Poor
30,Private,56004,Some-college,10,No Marriage,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,29027,Poor
23,Private,124259,Some-college,10,No Marriage,Protective-serv,Own-child,Black,Female,0,0,40,United-States,27372,Poor
46,Private,172581,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,1902,50,United-States,11185,Rich
35,State Govenment,89040,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,0,40,United-States,13070,Rich
18,Private,256967,10th,6,No Marriage,Sales,Other-relative,Black,Female,0,0,40,United-States,12333,Poor
17,?,89870,10th,6,No Marriage,?,Own-child,White,Male,0,0,40,United-States,25519,Poor
21,Private,148294,HS-grad,9,No Marriage,Farming-fishing,Own-child,White,Male,0,0,20,United-States,10513,Poor
53,Private,208321,HS-grad,9,Married Civilian,Other-service,Husband,Black,Male,0,1740,40,United-States,28374,Poor
17,Private,78602,11th,7,No Marriage,Other-service,Other-relative,White,Female,0,0,20,United-States,29795,Poor
25,Private,189850,Some-college,10,No Marriage,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,22027,Poor
59,Private,159008,Some-college,10,Married Civilian,Protective-serv,Husband,White,Male,0,0,56,United-States,31899,Poor
46,Private,144351,Masters,14,Married Civilian,Prof-specialty,Husband,White,Male,0,0,40,United-States,15343,Rich
24,Private,216129,Bachelors,13,No Marriage,Sales,Not-in-family,White,Male,0,0,50,United-States,1599,Poor
29,Private,111900,Some-college,10,Married Civilian,Farming-fishing,Husband,White,Male,0,0,40,United-States,1566,Poor
33,Private,171215,Masters,14,No Marriage,Adm-clerical,Own-child,White,Male,0,0,40,United-States,19656,Poor
55,Private,193130,HS-grad,9,Married Civilian,Handlers-cleaners,Husband,White,Male,0,1887,40,United-States,19459,Rich
63,Private,43313,10th,6,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,26358,Poor
35,Self Employed No Inc,60269,HS-grad,9,Married Civilian,Exec-managerial,Husband,White,Male,0,0,60,United-States,24897,Poor
41,Private,32121,HS-grad,9,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,18304,Rich
22,Police,57216,Some-college,10,No Marriage,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,31989,Poor
44,Self Employed + Inc,311357,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,0,0,50,United-States,12730,Rich
23,Self Employed + Inc,306868,Bachelors,13,No Marriage,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,25223,Poor
29,State Govenment,198493,Assoc-voc,11,Married Civilian,Protective-serv,Husband,White,Male,0,0,40,United-States,19314,Rich
18,Private,337046,10th,6,No Marriage,Other-service,Own-child,White,Male,0,0,40,United-States,30367,Poor
48,Private,196107,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,26961,Poor
27,Private,341672,Some-college,10,No Marriage,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,28816,Poor
45,Private,34127,Bachelors,13,Married Civilian,Prof-specialty,Husband,White,Male,0,0,50,United-States,30890,Rich
36,?,205396,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,25685,Poor
57,?,366563,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,16196,Poor
36,Private,178487,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States,6851,Poor
58,Private,272902,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,25256,Poor
48,Private,118158,Assoc-acdm,12,Married Civilian,Transport-moving,Husband,White,Male,0,0,44,United-States,16106,Poor
36,Self Employed No Inc,408427,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,0,0,60,United-States,16268,Rich
36,Private,154669,Bachelors,13,No Marriage,Exec-managerial,Own-child,White,Male,0,0,55,United-States,5459,Poor
38,Private,152237,Bachelors,13,No Marriage,Sales,Not-in-family,White,Male,0,0,45,?,19727,Rich
29,Private,201454,Some-college,10,No Marriage,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,5954,Poor
26,Private,375499,10th,6,No Marriage,Adm-clerical,Not-in-family,Black,Male,0,0,20,United-States,29579,Poor
33,Private,141490,HS-grad,9,Married Civilian,Sales,Wife,White,Female,0,0,45,United-States,29702,Poor
40,Private,72791,Some-college,10,No Marriage,Craft-repair,Own-child,Black,Male,0,0,40,United-States,28380,Poor
33,Private,174201,HS-grad,9,No Marriage,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,16540,Poor
44,Private,145441,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,7298,0,48,United-States,11373,Rich
39,Private,119272,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,19932,Poor
64,Police,267546,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,3129,Rich
21,Private,434102,Some-college,10,No Marriage,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,6662,Poor
21,Private,306850,HS-grad,9,No Marriage,Transport-moving,Own-child,White,Male,0,0,40,United-States,10501,Poor
26,Private,276548,HS-grad,9,Married Civilian,Sales,Wife,White,Female,0,0,20,United-States,29922,Poor
50,Self Employed No Inc,42402,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,0,2415,30,United-States,28652,Rich
30,Self Employed + Inc,185384,Some-college,10,Married Civilian,Exec-managerial,Wife,White,Female,0,0,25,United-States,9805,Poor
30,Private,509500,Bachelors,13,No Marriage,Tech-support,Not-in-family,White,Female,4787,0,45,United-States,18860,Rich
32,Private,152940,Some-college,10,Married Civilian,Sales,Husband,White,Male,0,0,40,United-States,7103,Rich
40,Private,175686,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,6516,Poor
25,Private,323139,Bachelors,13,No Marriage,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,18981,Poor
27,Self Employed No Inc,334132,Assoc-acdm,12,No Marriage,Prof-specialty,Not-in-family,White,Female,0,0,78,United-States,7810,Poor
29,Self Employed + Inc,241431,Doctorate,16,Married Civilian,Prof-specialty,Husband,White,Male,0,0,35,United-States,16910,Rich
45,Private,327886,Prof-school,15,No Marriage,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,6925,Rich
51,Private,202956,Assoc-voc,11,Married Civilian,Sales,Husband,White,Male,0,0,40,United-States,8216,Poor
55,Private,326297,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,1241,Poor
27,Local Government,223529,Assoc-voc,11,No Marriage,Adm-clerical,Own-child,White,Male,0,0,43,United-States,6034,Poor
40,Private,252392,5th-6th,3,Married Civilian,Other-service,Husband,White,Male,0,0,40,Mexico,27748,Poor
28,Private,209205,Bachelors,13,No Marriage,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,30174,Rich
19,?,143867,Some-college,10,No Marriage,?,Own-child,White,Male,0,0,40,United-States,2506,Poor
43,Private,175224,HS-grad,9,Married Civilian,Other-service,Husband,White,Male,0,0,60,Nicaragua,26516,Poor
39,Private,156897,HS-grad,9,No Marriage,Craft-repair,Own-child,White,Male,0,2258,42,United-States,11126,Rich
28,Private,478315,Bachelors,13,No Marriage,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,32286,Poor
35,Private,206951,Masters,14,Married Civilian,Sales,Husband,White,Male,0,0,40,United-States,28899,Rich
48,Private,242406,11th,7,No Marriage,Machine-op-inspct,Unmarried,White,Male,0,0,40,Puerto-Rico,35,Poor
20,Private,140764,Some-college,10,No Marriage,Other-service,Own-child,White,Female,0,0,20,United-States,3103,Poor
30,Private,299223,Some-college,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,25016,Poor
50,Private,310774,Bachelors,13,Married Civilian,Sales,Husband,White,Male,0,0,35,United-States,31974,Poor
33,State Govenment,290614,HS-grad,9,Married Civilian,Other-service,Husband,White,Male,0,0,40,United-States,22102,Poor
65,?,293385,Preschool,1,Married Civilian,?,Husband,Black,Male,0,0,30,United-States,11734,Poor
67,Self Employed No Inc,148690,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,18481,0,2,United-States,19353,Rich
29,Private,133136,12th,8,Married Civilian,Transport-moving,Husband,White,Male,0,0,40,United-States,8243,Rich
56,Self Employed No Inc,78090,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,23623,Poor
33,Private,206280,HS-grad,9,No Marriage,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,16023,Poor
90,?,39824,HS-grad,9,Widowed,?,Not-in-family,White,Male,401,0,4,United-States,11731,Poor
50,Local Government,220640,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,United-States,12220,Rich
25,State Govenment,218184,Bachelors,13,No Marriage,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,28497,Poor
31,Private,25216,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,15433,Poor
46,Self Employed + Inc,256909,HS-grad,9,Married but Spouse Absent,Farming-fishing,Not-in-family,White,Male,3325,0,45,United-States,25924,Poor
23,Private,82998,Some-college,10,No Marriage,Sales,Not-in-family,White,Male,0,0,30,United-States,8135,Poor
58,Self Employed No Inc,164065,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,18,United-States,2246,Poor
20,?,293136,Some-college,10,No Marriage,?,Own-child,White,Female,0,0,35,United-States,4958,Poor
23,Private,186813,HS-grad,9,No Marriage,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,19839,Poor
67,Self Employed No Inc,286372,Bachelors,13,Married Civilian,Transport-moving,Husband,White,Male,0,0,40,United-States,22454,Poor
64,Self Employed No Inc,100722,Bachelors,13,Married Civilian,Adm-clerical,Husband,White,Male,0,0,5,United-States,2691,Poor
34,State Govenment,287908,HS-grad,9,No Marriage,Other-service,Own-child,Black,Male,0,0,42,United-States,15937,Poor
28,Private,199903,Bachelors,13,No Marriage,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,15175,Poor
22,Private,229456,Some-college,10,No Marriage,Adm-clerical,Own-child,Black,Female,0,0,35,United-States,24962,Poor
38,Private,205852,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,0,40,United-States,29274,Rich
46,Self Employed + Inc,320124,HS-grad,9,Married Civilian,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,15024,0,40,United-States,30115,Rich
23,Private,224424,Bachelors,13,No Marriage,Other-service,Own-child,White,Male,0,0,40,United-States,5348,Poor
28,Private,161087,Some-college,10,No Marriage,Exec-managerial,Not-in-family,Black,Female,0,0,45,Jamaica,25185,Poor
40,Private,143327,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,18171,Poor
62,Private,244933,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,14209,Poor
57,Private,96346,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,57,United-States,20188,Poor
50,Local Government,138358,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,28,United-States,6297,Poor
52,Private,164530,11th,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,20,United-States,22382,Poor
24,Private,403671,Bachelors,13,No Marriage,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,16001,Poor
44,Private,121012,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,31285,Poor
19,?,217194,10th,6,No Marriage,?,Own-child,White,Male,0,0,30,United-States,23936,Poor
62,?,232719,Masters,14,Married Civilian,?,Husband,White,Male,0,0,50,United-States,15220,Poor
43,Private,160815,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2235,Poor
40,Self Employed No Inc,223881,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,99999,0,70,United-States,3368,Rich
39,Private,29814,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,13297,Poor
45,Private,238567,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,0,40,England,13750,Rich
52,Private,284329,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,45,United-States,15817,Rich
34,Private,157289,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,25508,Poor
18,?,191117,11th,7,No Marriage,?,Own-child,White,Male,0,0,25,United-States,4621,Poor
40,Private,99373,10th,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,20315,Poor
28,Private,110981,Some-college,10,No Marriage,Other-service,Not-in-family,White,Male,0,0,40,United-States,31264,Poor
32,Private,261059,Some-college,10,No Marriage,Other-service,Not-in-family,White,Male,0,0,50,United-States,4259,Poor
69,State Govenment,163689,Some-college,10,Married Civilian,Transport-moving,Husband,White,Male,0,0,16,United-States,28360,Poor
34,Self Employed No Inc,111985,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,0,0,50,United-States,2534,Poor
22,Private,401451,Some-college,10,Married Civilian,Transport-moving,Husband,White,Male,0,0,48,United-States,16489,Rich
27,Private,604045,Bachelors,13,No Marriage,Sales,Not-in-family,White,Male,0,0,40,United-States,28641,Poor
35,Private,196899,Bachelors,13,No Marriage,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Haiti,24102,Poor
35,Local Government,668319,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,1740,80,United-States,23903,Poor
43,Self Employed + Inc,240504,Some-college,10,Married Civilian,Exec-managerial,Husband,White,Male,0,0,70,United-States,27003,Rich
25,Private,80312,Assoc-voc,11,No Marriage,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,27473,Poor
48,Private,125120,Some-college,10,Married Civilian,Adm-clerical,Wife,White,Female,0,0,37,United-States,8220,Poor
31,Private,265706,Bachelors,13,No Marriage,Sales,Not-in-family,White,Male,0,0,40,United-States,3047,Poor
37,Private,236990,Some-college,10,Married Civilian,Machine-op-inspct,Husband,White,Male,3464,0,40,United-States,25666,Poor
38,Private,34173,Bachelors,13,No Marriage,Sales,Unmarried,White,Female,0,0,45,United-States,13778,Poor
